respondent_id,A1_respondent_type,A2_lives_in_dubai,A3_residency_status,A4_age_group,B1_purchase_frequency,B2_monthly_clothing_spend_aed,B3_where_buy,B4_frustrations,B5_price_importance,B5_brand_importance,B5_quality_importance,B5_sustainability_importance,B5_uniqueness_importance,B5_convenience_importance,C1_bought_secondhand,C2_thrift_familiarity,C3_value_for_money,C3_good_for_environment,C3_hygiene_worry,C3_quality_worry,C3_socially_accepted,C3_finds_unique,C4_barriers,D1_concept_interest,D2_visit_likelihood_3mo,D3_categories_buy,D4_choice_drivers,D5_wtp_jeans_aed,D5_wtp_dress_aed,D5_wtp_jacket_aed,D6_max_spend_visit_aed,D7_shop_mode_pref,D8_travel_distance,E1_sell_back,E2_discovery_channel,E3_loyalty_interest,E4_recommend_likelihood,F1_gender,F2_field_industry,F3_area_dubai,F4_disposable_income_band,A4_age_code,B1_freq_code,C1_secondhand_code,D8_distance_code,F4_income_code,B3_buy_fast_fashion_h_m_shein_type,B3_buy_malls_brand_stores,B3_buy_online_marketplaces,B3_buy_outlet_stores,B3_buy_second_hand_thrift,B3_buy_social_media_sellers,B4_frustr_hard_to_find_unique_pieces,B4_frustr_none_stated,B4_frustr_not_sustainable,B4_frustr_poor_fast_fashion_quality,B4_frustr_same_styles_everywhere,B4_frustr_sizing_issues,B4_frustr_too_expensive,C4_barrier_don_t_know_where_to_shop,C4_barrier_hygiene_concerns,C4_barrier_nothing_i_m_open_to_it,C4_barrier_quality_concerns,C4_barrier_sizing_fit,C4_barrier_social_stigma,D3_cat_accessories,D3_cat_athleisure_sportswear,D3_cat_bags,D3_cat_denim_jeans,D3_cat_dresses,D3_cat_formal_office_wear,D3_cat_modest_wear_abayas,D3_cat_outerwear_jackets,D3_cat_shoes,D3_cat_tops_t_shirts,D4_driver_convenient_location,D4_driver_curated_quality,D4_driver_guaranteed_cleanliness_sanitisation,D4_driver_low_prices,D4_driver_loyalty_rewards,D4_driver_online_ordering_delivery,D4_driver_sustainability_mission,D4_driver_trendy_curated_styles,E2_disc_flyers_events,E2_disc_google_maps,E2_disc_influencers,E2_disc_instagram,E2_disc_tiktok,E2_disc_university_campus,E2_disc_word_of_mouth,target_likely_customer,advocacy_score,n_categories_interested
R1834,Young working professional,Yes,UAE national,28-34,Every few months,190.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores",Same styles everywhere; Poor fast-fashion quality; Not sustainable,3,3,5,2,2,4,"Yes, occasionally",4.0,3,1,5,3,3,3,Nothing - I'm open to it,3,3,Dresses; Denim / jeans; Shoes; Accessories; Modest wear / abayas,Low prices; Curated quality; Convenient location; Trendy / curated styles,70.0,80,115,130.0,In-store only,Only my neighbourhood,"Yes, donate",Instagram; Word of mouth,2.0,3,Female,Arts / Design,Deira / Bur Dubai,"1,000-2,500",3,2,2,1,2,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3.0,5
R1188,Young working professional,Yes,UAE national,28-34,About monthly,360.0,"Fast fashion (H&M, Shein-type); Outlet stores; Social-media sellers",None stated,2,2,3,2,3,3,Once or twice,4.0,2,2,2,2,3,4,Nothing - I'm open to it,3,3,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Bags; Athleisure / sportswear; Modest wear / abayas,Convenient location,55.0,90,155,180.0,Both,Up to 30 min,"Yes, donate",Instagram; TikTok; Word of mouth; Google / Maps,2.0,3,Female,Health / Medicine,Marina / JBR,"2,501-5,000",3,3,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3.0,7
R1251,Young working professional,Yes,Expat - long-term resident,23-27,About monthly,450.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Social-media sellers",Too expensive,2,2,3,2,3,3,Never,3.0,1,3,4,2,3,2,Hygiene concerns; Social stigma; Don't know where to shop,3,3,Formal / office wear; Outerwear / jackets; Accessories; Athleisure / sportswear; Modest wear / abayas,Low prices; Curated quality; Loyalty rewards; Sustainability mission; Trendy / curated styles,120.0,100,145,240.0,Both,Up to 15 min,No,TikTok; University / campus,3.0,2,Male,Business,Marina / JBR,"2,501-5,000",2,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2.67,5
R1071,University student,Yes,Expat - student visa,18-22,About monthly,140.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift",Poor fast-fashion quality; Not sustainable,2,2,3,3,3,4,"Yes, occasionally",4.0,5,3,2,2,4,3,Nothing - I'm open to it,5,4,Athleisure / sportswear,Convenient location; Loyalty rewards,60.0,75,120,230.0,Both,Across the city,Maybe,TikTok; University / campus; Influencers; Flyers / events,3.0,4,Male,Engineering,Silicon Oasis,"Under 1,000",1,3,2,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,4.33,1
R1734,University student,Yes,Expat - long-term resident,18-22,Rarely,210.0,Online marketplaces,Same styles everywhere; Not sustainable; Hard to find unique pieces,3,2,4,5,3,3,"Yes, occasionally",4.0,4,5,2,2,3,3,Nothing - I'm open to it,5,4,Tops / T-shirts; Bags; Accessories,Curated quality; Loyalty rewards; Sustainability mission; Trendy / curated styles,70.0,85,105,160.0,Both,Up to 30 min,Maybe,TikTok; Word of mouth; Google / Maps; Influencers,5.0,5,Female,Business,Other,"Under 1,000",1,1,2,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,4.67,3
R1375,University student,Yes,Expat - student visa,18-22,About monthly,80.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores; Social-media sellers",Same styles everywhere; Poor fast-fashion quality; Not sustainable; Sizing issues,4,1,3,4,4,3,"Yes, regularly",4.0,5,3,2,1,4,4,Nothing - I'm open to it,5,4,Dresses; Denim / jeans; Outerwear / jackets; Shoes; Accessories; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery; Loyalty rewards; Trendy / curated styles,35.0,45,95,160.0,In-store only,Up to 30 min,"Yes, donate",University / campus; Influencers,5.0,5,Female,Marketing,Marina / JBR,"1,000-2,500",1,3,3,3,2,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,4.67,6
R1344,Young working professional,Yes,Expat - long-term resident,23-27,Weekly,1490.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift; Social-media sellers",Hard to find unique pieces,1,5,3,3,3,4,Once or twice,3.0,2,2,2,2,3,3,Sizing / fit,2,2,Dresses; Denim / jeans; Outerwear / jackets,Online ordering + delivery; Loyalty rewards; Sustainability mission; Trendy / curated styles,85.0,140,275,250.0,Both,Only my neighbourhood,No,Instagram; TikTok; Word of mouth; Google / Maps; Influencers,2.0,3,Female,Engineering,International City,"Over 8,000",2,5,1,1,5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,2.33,3
R1911,Young working professional,Yes,Expat - long-term resident,23-27,2-3 times a month,550.0,Malls / brand stores; Online marketplaces; Second-hand / thrift; Social-media sellers,Too expensive; Hard to find unique pieces,3,4,3,3,3,3,Once or twice,4.0,3,4,3,3,3,2,Nothing - I'm open to it,3,2,Tops / T-shirts; Dresses; Denim / jeans; Athleisure / sportswear,Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery,100.0,125,205,280.0,In-store only,Only my neighbourhood,No,Instagram; Word of mouth; Google / Maps; Influencers; Flyers / events,2.0,3,Female,Unknown,JVC,"2,501-5,000",2,4,1,1,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,2.67,4
R1361,University student,Yes,Expat - student visa,18-22,2-3 times a month,120.0,"Fast fashion (H&M, Shein-type); Online marketplaces",Too expensive; Not sustainable; Sizing issues; Hard to find unique pieces,4,2,4,1,2,2,"Yes, occasionally",2.0,2,3,2,2,3,4,Social stigma,5,4,Dresses; Shoes; Accessories; Modest wear / abayas,Low prices; Curated quality; Convenient location; Online ordering + delivery; Loyalty rewards,60.0,100,85,190.0,Both,Up to 30 min,"Yes, donate",Instagram; Word of mouth; University / campus; Google / Maps,3.0,5,Female,Business,JVC,"1,000-2,500",1,4,2,3,2,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,4.67,4
R1808,Recent graduate,Yes,Expat - student visa,23-27,About monthly,290.0,"Fast fashion (H&M, Shein-type); Outlet stores; Social-media sellers",Too expensive; Sizing issues,3,4,3,2,2,3,Once or twice,2.0,3,2,3,2,4,3,Nothing - I'm open to it,2,3,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags,Low prices,50.0,45,140,120.0,Both,Up to 15 min,Maybe,Instagram; Word of mouth,2.0,3,Male,Business,Deira / Bur Dubai,"1,000-2,500",2,3,1,2,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.67,6
R1943,University student,Yes,Expat - student visa,18-22,2-3 times a month,140.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Too expensive; Same styles everywhere,4,2,4,2,3,3,Never,1.0,2,2,4,4,3,1,Quality concerns; Social stigma; Don't know where to shop,3,4,Denim / jeans; Bags,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Convenient location; Online ordering + delivery; Loyalty rewards,50.0,45,60,80.0,Both,Up to 30 min,"Yes, sell",Instagram; TikTok; Google / Maps; Influencers,3.0,3,Male,Finance,Other,"Under 1,000",1,4,0,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,3.33,2
R1372,University student,Yes,Expat - student visa,23-27,Rarely,140.0,Online marketplaces; Second-hand / thrift,Too expensive; Poor fast-fashion quality; Not sustainable; Sizing issues,3,3,3,4,3,4,Once or twice,3.0,3,3,3,3,4,3,Hygiene concerns,4,4,Tops / T-shirts; Dresses; Formal / office wear; Outerwear / jackets; Shoes; Bags; Accessories,Convenient location; Online ordering + delivery; Sustainability mission,50.0,60,110,210.0,Both,Across the city,"Yes, sell",Instagram; TikTok; Influencers,4.0,4,Male,Business,JVC,"1,000-2,500",2,1,1,4,2,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,4.0,7
R1411,Young working professional,Yes,UAE national,23-27,Weekly,980.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift",Not sustainable; Hard to find unique pieces,3,5,2,3,4,3,"Yes, regularly",4.0,4,3,2,3,5,4,Nothing - I'm open to it,4,4,Tops / T-shirts; Denim / jeans; Formal / office wear; Bags; Accessories,Low prices; Convenient location; Loyalty rewards; Trendy / curated styles,180.0,140,215,180.0,In-store only,Up to 30 min,"Yes, donate",Word of mouth; University / campus; Influencers,4.0,4,Female,Finance,Marina / JBR,"Over 8,000",2,5,3,3,5,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,4.0,5
R1562,Young working professional,Yes,Expat - long-term resident,28-34,2-3 times a month,320.0,"Malls / brand stores; Fast fashion (H&M, Shein-type)",Same styles everywhere; Poor fast-fashion quality; Sizing issues; Hard to find unique pieces,3,4,3,2,2,5,Once or twice,2.0,2,1,4,2,3,2,Hygiene concerns; Don't know where to shop,2,1,Dresses; Outerwear / jackets; Shoes; Bags; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery,115.0,100,125,130.0,Online only,Up to 15 min,Maybe,Instagram; University / campus; Google / Maps,2.0,2,Male,Business,Downtown,"5,001-8,000",3,4,1,2,4,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.67,5
R1691,Young working professional,Yes,Expat - long-term resident,28-34,About monthly,340.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Too expensive; Same styles everywhere; Poor fast-fashion quality,5,2,4,3,5,2,"Yes, occasionally",5.0,4,3,4,4,4,3,Nothing - I'm open to it,3,4,Denim / jeans; Accessories; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Convenient location; Online ordering + delivery,90.0,105,150,160.0,Online only,Up to 30 min,"Yes, sell",Instagram,2.0,4,Male,Business,Downtown,"5,001-8,000",3,3,2,3,4,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3.67,3
R1465,Young working professional,Yes,Short-term / visitor,28-34,Rarely,280.0,Malls / brand stores,Poor fast-fashion quality; Hard to find unique pieces,4,3,3,4,4,3,Once or twice,3.0,4,2,2,2,4,3,Quality concerns; Don't know where to shop,3,3,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Athleisure / sportswear,Convenient location; Online ordering + delivery; Loyalty rewards; Trendy / curated styles,95.0,125,195,340.0,Both,Up to 30 min,"Yes, sell",Instagram; Flyers / events,4.0,3,Male,Finance,Marina / JBR,"2,501-5,000",3,1,1,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,3.0,5
R1825,University student,Yes,Expat - long-term resident,23-27,About monthly,170.0,Malls / brand stores; Online marketplaces; Social-media sellers,Too expensive; Same styles everywhere; Poor fast-fashion quality,3,3,4,2,4,4,Once or twice,3.0,2,2,3,4,3,3,Nothing - I'm open to it,4,3,Dresses; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes,Convenient location; Online ordering + delivery; Loyalty rewards; Trendy / curated styles,60.0,95,100,130.0,Both,Up to 30 min,"Yes, donate",TikTok; Word of mouth; University / campus; Influencers,4.0,3,Female,Business,Deira / Bur Dubai,"Under 1,000",2,3,1,3,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,3.33,5
R1452,Young working professional,Yes,Expat - long-term resident,23-27,2-3 times a month,260.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces",Same styles everywhere; Poor fast-fashion quality,1,4,3,4,4,2,Once or twice,2.0,2,5,2,3,4,2,Nothing - I'm open to it,3,2,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags; Accessories,Sustainability mission,105.0,235,235,410.0,Both,Up to 15 min,"Yes, donate",TikTok; Google / Maps; Flyers / events,3.0,3,Female,Finance,Silicon Oasis,"Over 8,000",2,4,1,2,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2.67,7
R1684,Recent graduate,Yes,Expat - long-term resident,23-27,About monthly,250.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Same styles everywhere; Not sustainable; Hard to find unique pieces,2,3,4,4,5,4,"Yes, occasionally",5.0,4,5,5,4,5,4,Nothing - I'm open to it,4,4,Tops / T-shirts; Denim / jeans; Bags,Low prices; Trendy / curated styles,80.0,135,165,170.0,Both,Up to 15 min,"Yes, donate",Instagram; TikTok,3.0,4,Female,IT / Computer Science,Other,"1,000-2,500",2,3,2,2,2,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,4.0,3
R1399,University student,Yes,Expat - student visa,18-22,Every few months,180.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Hard to find unique pieces,3,2,4,3,3,4,"Yes, occasionally",3.0,3,4,2,4,3,3,Nothing - I'm open to it,4,3,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Shoes; Bags; Accessories,Curated quality; Convenient location; Online ordering + delivery; Trendy / curated styles,75.0,55,95,150.0,Both,Up to 30 min,"Yes, sell",Instagram; Word of mouth; University / campus,4.0,4,Male,Business,International City,"1,000-2,500",1,2,2,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,3.67,7
R1362,University student,Yes,Expat - long-term resident,18-22,Rarely,140.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces",Hard to find unique pieces,4,3,3,2,2,4,Once or twice,2.0,3,3,4,5,3,2,Hygiene concerns; Quality concerns; Don't know where to shop,4,4,Denim / jeans; Formal / office wear; Shoes; Bags; Accessories; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Curated quality; Loyalty rewards,55.0,60,85,180.0,Online only,Up to 30 min,"Yes, donate",Instagram; TikTok; University / campus,5.0,3,Male,Business,Silicon Oasis,"Under 1,000",1,1,1,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,3.67,6
R1839,Recent graduate,Yes,Expat - student visa,18-22,About monthly,750.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores; Social-media sellers",Poor fast-fashion quality; Not sustainable; Sizing issues; Hard to find unique pieces,2,3,5,3,3,5,Never,3.0,2,4,5,5,3,3,Nothing - I'm open to it,2,2,Dresses; Denim / jeans; Shoes; Bags; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Curated quality; Online ordering + delivery,110.0,115,285,220.0,Both,Only my neighbourhood,Maybe,Instagram,3.0,2,Female,Business,Marina / JBR,"2,501-5,000",1,3,0,1,3,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,5
R1455,University student,Yes,Expat - student visa,23-27,About monthly,230.0,Outlet stores,Sizing issues,1,3,4,3,3,3,Once or twice,2.0,3,3,1,2,4,3,Hygiene concerns; Social stigma,3,3,Denim / jeans; Formal / office wear; Shoes; Athleisure / sportswear; Modest wear / abayas,Low prices; Curated quality; Loyalty rewards; Sustainability mission,105.0,135,200,160.0,In-store only,Only my neighbourhood,Maybe,Word of mouth; University / campus; Google / Maps; Flyers / events,3.0,4,Male,Arts / Design,Deira / Bur Dubai,"Under 1,000",2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,3.33,5
R1218,Young working professional,Yes,UAE national,28-34,Every few months,360.0,Outlet stores,Poor fast-fashion quality; Not sustainable,2,5,4,2,2,2,Never,2.0,1,3,2,4,2,2,Nothing - I'm open to it,2,3,Dresses; Denim / jeans; Outerwear / jackets; Shoes,Curated quality; Convenient location; Online ordering + delivery,95.0,165,165,190.0,Both,Only my neighbourhood,Maybe,Instagram; University / campus; Google / Maps; Influencers,2.0,2,Female,Unknown,Other,"2,501-5,000",3,2,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2.33,4
R1239,University student,Yes,Short-term / visitor,18-22,Weekly,130.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift",Too expensive; Same styles everywhere; Poor fast-fashion quality; Not sustainable,3,1,4,5,3,3,Never,2.0,3,3,3,3,2,4,Hygiene concerns; Quality concerns; Sizing / fit,4,4,Tops / T-shirts; Denim / jeans; Formal / office wear; Shoes; Bags; Accessories; Athleisure / sportswear; Modest wear / abayas,Convenient location; Online ordering + delivery,65.0,85,115,100.0,In-store only,Up to 15 min,"Yes, donate",Instagram; TikTok; Word of mouth; Influencers,2.0,3,Female,Arts / Design,Silicon Oasis,"Under 1,000",1,5,0,2,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,3.67,8
R1526,Other,Yes,UAE national,28-34,2-3 times a month,300.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift",Same styles everywhere; Hard to find unique pieces,5,3,3,3,1,3,"Yes, occasionally",3.0,4,4,4,4,3,4,Hygiene concerns; Quality concerns; Social stigma,3,3,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Outerwear / jackets; Accessories; Modest wear / abayas,Curated quality; Convenient location; Loyalty rewards; Sustainability mission; Trendy / curated styles,45.0,115,100,140.0,Both,Up to 15 min,Maybe,Word of mouth; University / campus,4.0,3,Female,Engineering,International City,"1,000-2,500",3,4,2,2,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,3.0,7
R1530,Young working professional,Yes,Expat - long-term resident,28-34,2-3 times a month,950.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,2,3,3,2,4,3,"Yes, regularly",4.0,3,3,2,1,4,3,Sizing / fit,3,2,Dresses; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags; Modest wear / abayas,Curated quality; Convenient location; Trendy / curated styles,165.0,100,185,270.0,In-store only,Only my neighbourhood,"Yes, donate",Instagram; Word of mouth,3.0,4,Female,Engineering,International City,"5,001-8,000",3,4,3,1,4,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3.0,7
R1192,University student,Yes,Expat - student visa,23-27,About monthly,300.0,Second-hand / thrift,Too expensive; Hard to find unique pieces,1,2,4,3,3,3,"Yes, occasionally",4.0,4,3,4,3,5,4,Nothing - I'm open to it,4,4,Tops / T-shirts; Dresses; Shoes; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Convenient location; Sustainability mission; Trendy / curated styles,65.0,90,185,200.0,Online only,Up to 15 min,"Yes, donate",Word of mouth; University / campus; Influencers,4.0,4,Male,Business,JVC,"1,000-2,500",2,3,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4.0,4
R1489,Recent graduate,Yes,Expat - long-term resident,23-27,Rarely,160.0,Malls / brand stores; Outlet stores,Poor fast-fashion quality; Sizing issues; Hard to find unique pieces,3,2,4,3,2,3,Never,3.0,3,4,5,5,3,2,Sizing / fit,3,2,Outerwear / jackets; Shoes,Guaranteed cleanliness / sanitisation; Trendy / curated styles,70.0,65,100,90.0,Both,Up to 15 min,"Yes, donate",Instagram; Word of mouth; Influencers,2.0,2,Female,Finance,JVC,"1,000-2,500",2,1,0,2,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2.33,2
R1191,University student,Yes,Expat - long-term resident,23-27,About monthly,320.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces",Too expensive; Poor fast-fashion quality,4,3,4,4,3,5,Once or twice,3.0,3,4,4,4,2,3,Nothing - I'm open to it,3,2,Dresses; Denim / jeans; Shoes; Accessories; Athleisure / sportswear,Guaranteed cleanliness / sanitisation; Curated quality; Trendy / curated styles,90.0,100,160,180.0,Online only,Only my neighbourhood,"Yes, donate",Instagram; Word of mouth; University / campus,3.0,2,Female,Marketing,International City,"5,001-8,000",2,3,1,1,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2.33,5
R1347,University student,Yes,Expat - long-term resident,18-22,About monthly,70.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores",Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,4,2,4,3,3,4,Once or twice,2.0,3,3,3,3,3,2,Nothing - I'm open to it,3,3,Denim / jeans; Formal / office wear; Shoes; Bags; Accessories; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Convenient location; Loyalty rewards; Sustainability mission; Trendy / curated styles,40.0,45,75,160.0,Both,Up to 15 min,"Yes, donate",Instagram; TikTok; University / campus; Google / Maps; Influencers,3.0,3,Male,Finance,Other,"Under 1,000",1,3,1,2,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,3.0,6
R1708,University student,Yes,UAE national,23-27,Every few months,210.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores",Too expensive; Same styles everywhere; Poor fast-fashion quality; Not sustainable; Sizing issues; Hard to find unique pieces,3,3,4,4,5,4,"Yes, regularly",3.0,3,4,3,3,4,4,Nothing - I'm open to it,4,3,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Shoes; Bags; Accessories; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Curated quality; Online ordering + delivery; Loyalty rewards; Sustainability mission; Trendy / curated styles,70.0,70,95,190.0,Both,Up to 15 min,"Yes, donate",Word of mouth; University / campus; Flyers / events,4.0,5,Female,Business,Marina / JBR,"Under 1,000",2,2,3,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,4.0,8
